date,гугл,яндекс,geocode,geoname
2010-08-01,5,0,RU-SPE,Санкт-Петербург
2010-09-01,0,2,RU-SPE,Санкт-Петербург
2010-10-01,0,2,RU-SPE,Санкт-Петербург
2010-11-01,0,0,RU-SPE,Санкт-Петербург
2010-12-01,0,5,RU-SPE,Санкт-Петербург
2011-01-01,1,2,RU-SPE,Санкт-Петербург
2011-02-01,0,2,RU-SPE,Санкт-Петербург
2011-03-01,1,3,RU-SPE,Санкт-Петербург
2011-04-01,1,4,RU-SPE,Санкт-Петербург
2011-05-01,0,5,RU-SPE,Санкт-Петербург
2011-06-01,1,3,RU-SPE,Санкт-Петербург
2011-07-01,1,5,RU-SPE,Санкт-Петербург
2011-08-01,2,4,RU-SPE,Санкт-Петербург
2011-09-01,1,4,RU-SPE,Санкт-Петербург
2011-10-01,1,4,RU-SPE,Санкт-Петербург
2011-11-01,2,5,RU-SPE,Санкт-Петербург
2011-12-01,0,5,RU-SPE,Санкт-Петербург
2012-01-01,0,4,RU-SPE,Санкт-Петербург
2012-02-01,0,5,RU-SPE,Санкт-Петербург
2012-03-01,1,6,RU-SPE,Санкт-Петербург
2012-04-01,1,5,RU-SPE,Санкт-Петербург
2012-05-01,1,7,RU-SPE,Санкт-Петербург
2012-06-01,2,6,RU-SPE,Санкт-Петербург
2012-07-01,1,8,RU-SPE,Санкт-Петербург
2012-08-01,0,10,RU-SPE,Санкт-Петербург
2012-09-01,1,7,RU-SPE,Санкт-Петербург
2012-10-01,1,9,RU-SPE,Санкт-Петербург
2012-11-01,1,7,RU-SPE,Санкт-Петербург
2012-12-01,1,8,RU-SPE,Санкт-Петербург
2013-01-01,0,8,RU-SPE,Санкт-Петербург
2013-02-01,1,9,RU-SPE,Санкт-Петербург
2013-03-01,1,9,RU-SPE,Санкт-Петербург
2013-04-01,1,12,RU-SPE,Санкт-Петербург
2013-05-01,2,10,RU-SPE,Санкт-Петербург
2013-06-01,1,8,RU-SPE,Санкт-Петербург
2013-07-01,1,9,RU-SPE,Санкт-Петербург
2013-08-01,1,9,RU-SPE,Санкт-Петербург
2013-09-01,1,9,RU-SPE,Санкт-Петербург
2013-10-01,1,9,RU-SPE,Санкт-Петербург
2013-11-01,1,10,RU-SPE,Санкт-Петербург
2013-12-01,1,8,RU-SPE,Санкт-Петербург
2014-01-01,1,7,RU-SPE,Санкт-Петербург
2014-02-01,1,8,RU-SPE,Санкт-Петербург
2014-03-01,1,9,RU-SPE,Санкт-Петербург
2014-04-01,2,11,RU-SPE,Санкт-Петербург
2014-05-01,1,8,RU-SPE,Санкт-Петербург
2014-06-01,1,10,RU-SPE,Санкт-Петербург
2014-07-01,2,10,RU-SPE,Санкт-Петербург
2014-08-01,1,9,RU-SPE,Санкт-Петербург
2014-09-01,1,9,RU-SPE,Санкт-Петербург
2014-10-01,1,10,RU-SPE,Санкт-Петербург
2014-11-01,1,9,RU-SPE,Санкт-Петербург
2014-12-01,1,8,RU-SPE,Санкт-Петербург
2015-01-01,1,7,RU-SPE,Санкт-Петербург
2015-02-01,1,7,RU-SPE,Санкт-Петербург
2015-03-01,2,9,RU-SPE,Санкт-Петербург
2015-04-01,1,9,RU-SPE,Санкт-Петербург
2015-05-01,1,8,RU-SPE,Санкт-Петербург
2015-06-01,1,8,RU-SPE,Санкт-Петербург
2015-07-01,2,9,RU-SPE,Санкт-Петербург
2015-08-01,1,9,RU-SPE,Санкт-Петербург
2015-09-01,1,7,RU-SPE,Санкт-Петербург
2015-10-01,1,9,RU-SPE,Санкт-Петербург
2015-11-01,1,7,RU-SPE,Санкт-Петербург
2015-12-01,1,7,RU-SPE,Санкт-Петербург
2016-01-01,0,7,RU-SPE,Санкт-Петербург
2016-02-01,1,7,RU-SPE,Санкт-Петербург
2016-03-01,1,7,RU-SPE,Санкт-Петербург
2016-04-01,1,7,RU-SPE,Санкт-Петербург
2016-05-01,1,7,RU-SPE,Санкт-Петербург
2016-06-01,1,7,RU-SPE,Санкт-Петербург
2016-07-01,1,7,RU-SPE,Санкт-Петербург
2016-08-01,1,7,RU-SPE,Санкт-Петербург
2016-09-01,1,6,RU-SPE,Санкт-Петербург
2016-10-01,1,7,RU-SPE,Санкт-Петербург
2016-11-01,1,5,RU-SPE,Санкт-Петербург
2016-12-01,1,5,RU-SPE,Санкт-Петербург
2017-01-01,0,5,RU-SPE,Санкт-Петербург
2017-02-01,0,5,RU-SPE,Санкт-Петербург
2017-03-01,1,5,RU-SPE,Санкт-Петербург
2017-04-01,1,6,RU-SPE,Санкт-Петербург
2017-05-01,1,5,RU-SPE,Санкт-Петербург
2017-06-01,1,6,RU-SPE,Санкт-Петербург
2017-07-01,0,6,RU-SPE,Санкт-Петербург
2017-08-01,1,6,RU-SPE,Санкт-Петербург
2017-09-01,0,5,RU-SPE,Санкт-Петербург
2017-10-01,1,5,RU-SPE,Санкт-Петербург
2017-11-01,1,6,RU-SPE,Санкт-Петербург
2017-12-01,1,5,RU-SPE,Санкт-Петербург
2018-01-01,0,5,RU-SPE,Санкт-Петербург
2018-02-01,1,5,RU-SPE,Санкт-Петербург
2018-03-01,0,5,RU-SPE,Санкт-Петербург
2018-04-01,1,6,RU-SPE,Санкт-Петербург
2018-05-01,1,5,RU-SPE,Санкт-Петербург
2018-06-01,0,5,RU-SPE,Санкт-Петербург
2018-07-01,0,6,RU-SPE,Санкт-Петербург
2018-08-01,0,6,RU-SPE,Санкт-Петербург
2018-09-01,0,5,RU-SPE,Санкт-Петербург
2018-10-01,1,5,RU-SPE,Санкт-Петербург
2018-11-01,0,4,RU-SPE,Санкт-Петербург
2018-12-01,1,4,RU-SPE,Санкт-Петербург
2019-01-01,0,4,RU-SPE,Санкт-Петербург
2019-02-01,0,4,RU-SPE,Санкт-Петербург
2019-03-01,0,5,RU-SPE,Санкт-Петербург
2019-04-01,0,6,RU-SPE,Санкт-Петербург
2019-05-01,1,6,RU-SPE,Санкт-Петербург
2019-06-01,1,6,RU-SPE,Санкт-Петербург
2019-07-01,0,6,RU-SPE,Санкт-Петербург
2019-08-01,0,6,RU-SPE,Санкт-Петербург
2019-09-01,0,6,RU-SPE,Санкт-Петербург
2019-10-01,0,6,RU-SPE,Санкт-Петербург
2019-11-01,0,4,RU-SPE,Санкт-Петербург
2019-12-01,0,5,RU-SPE,Санкт-Петербург
2020-01-01,0,6,RU-SPE,Санкт-Петербург
2020-02-01,0,5,RU-SPE,Санкт-Петербург
2020-03-01,1,6,RU-SPE,Санкт-Петербург
2020-04-01,1,5,RU-SPE,Санкт-Петербург
2020-05-01,1,6,RU-SPE,Санкт-Петербург
2020-06-01,1,6,RU-SPE,Санкт-Петербург
2020-07-01,1,7,RU-SPE,Санкт-Петербург
2020-08-01,0,7,RU-SPE,Санкт-Петербург
2020-09-01,0,5,RU-SPE,Санкт-Петербург
2020-10-01,0,6,RU-SPE,Санкт-Петербург
2020-11-01,1,6,RU-SPE,Санкт-Петербург
2020-12-01,0,6,RU-SPE,Санкт-Петербург
2021-01-01,1,6,RU-SPE,Санкт-Петербург
2021-02-01,1,5,RU-SPE,Санкт-Петербург
2021-03-01,0,6,RU-SPE,Санкт-Петербург
2021-04-01,0,6,RU-SPE,Санкт-Петербург
2021-05-01,1,6,RU-SPE,Санкт-Петербург
2021-06-01,0,5,RU-SPE,Санкт-Петербург
2021-07-01,0,6,RU-SPE,Санкт-Петербург
2021-08-01,1,5,RU-SPE,Санкт-Петербург
2021-09-01,0,4,RU-SPE,Санкт-Петербург
2021-10-01,1,3,RU-SPE,Санкт-Петербург
2021-11-01,1,5,RU-SPE,Санкт-Петербург
2021-12-01,0,5,RU-SPE,Санкт-Петербург
2022-01-01,0,4,RU-SPE,Санкт-Петербург
2022-02-01,1,5,RU-SPE,Санкт-Петербург
2004-01-01,0,0,RU-MOW,Москва
2004-02-01,76,0,RU-MOW,Москва
2004-03-01,0,0,RU-MOW,Москва
2004-04-01,62,0,RU-MOW,Москва
2004-05-01,0,0,RU-MOW,Москва
2004-06-01,0,0,RU-MOW,Москва
2004-07-01,0,0,RU-MOW,Москва
2004-08-01,0,100,RU-MOW,Москва
2004-09-01,0,0,RU-MOW,Москва
2004-10-01,0,0,RU-MOW,Москва
2004-11-01,0,35,RU-MOW,Москва
2004-12-01,0,35,RU-MOW,Москва
2005-01-01,0,0,RU-MOW,Москва
2005-02-01,0,0,RU-MOW,Москва
2005-03-01,0,0,RU-MOW,Москва
2005-04-01,0,0,RU-MOW,Москва
2005-05-01,0,0,RU-MOW,Москва
2005-06-01,25,25,RU-MOW,Москва
2005-07-01,0,38,RU-MOW,Москва
2005-08-01,0,0,RU-MOW,Москва
2005-09-01,0,0,RU-MOW,Москва
2005-10-01,0,0,RU-MOW,Москва
2005-11-01,0,0,RU-MOW,Москва
2005-12-01,0,31,RU-MOW,Москва
2006-01-01,0,0,RU-MOW,Москва
2006-02-01,0,0,RU-MOW,Москва
2006-03-01,0,22,RU-MOW,Москва
2006-04-01,0,0,RU-MOW,Москва
2006-05-01,0,0,RU-MOW,Москва
2006-06-01,57,0,RU-MOW,Москва
2006-07-01,0,0,RU-MOW,Москва
2006-08-01,0,0,RU-MOW,Москва
2006-09-01,0,0,RU-MOW,Москва
2006-10-01,0,18,RU-MOW,Москва
2006-11-01,10,0,RU-MOW,Москва
2006-12-01,0,12,RU-MOW,Москва
2007-01-01,0,0,RU-MOW,Москва
2007-02-01,0,13,RU-MOW,Москва
2007-03-01,0,0,RU-MOW,Москва
2007-04-01,0,15,RU-MOW,Москва
2007-05-01,0,0,RU-MOW,Москва
2007-06-01,9,0,RU-MOW,Москва
2007-07-01,0,0,RU-MOW,Москва
2007-08-01,0,0,RU-MOW,Москва
2007-09-01,0,5,RU-MOW,Москва
2007-10-01,0,15,RU-MOW,Москва
2007-11-01,0,0,RU-MOW,Москва
2007-12-01,0,9,RU-MOW,Москва
2008-01-01,0,0,RU-MOW,Москва
2008-02-01,0,19,RU-MOW,Москва
2008-03-01,0,16,RU-MOW,Москва
2008-04-01,0,0,RU-MOW,Москва
2008-05-01,0,18,RU-MOW,Москва
2008-06-01,0,4,RU-MOW,Москва
2008-07-01,0,8,RU-MOW,Москва
2008-08-01,0,14,RU-MOW,Москва
2008-09-01,0,13,RU-MOW,Москва
2008-10-01,4,9,RU-MOW,Москва
2008-11-01,0,8,RU-MOW,Москва
2008-12-01,0,3,RU-MOW,Москва
2009-01-01,0,19,RU-MOW,Москва
2009-02-01,0,8,RU-MOW,Москва
2009-03-01,4,13,RU-MOW,Москва
2009-04-01,0,9,RU-MOW,Москва
2009-05-01,0,19,RU-MOW,Москва
2009-06-01,0,20,RU-MOW,Москва
2009-07-01,4,0,RU-MOW,Москва
2009-08-01,0,4,RU-MOW,Москва
2009-09-01,5,12,RU-MOW,Москва
2009-10-01,4,11,RU-MOW,Москва
2009-11-01,0,12,RU-MOW,Москва
2009-12-01,0,7,RU-MOW,Москва
2010-01-01,8,3,RU-MOW,Москва
2010-02-01,0,8,RU-MOW,Москва
2010-03-01,0,12,RU-MOW,Москва
2010-04-01,0,20,RU-MOW,Москва
2010-05-01,3,15,RU-MOW,Москва
2010-06-01,0,15,RU-MOW,Москва
2010-07-01,0,26,RU-MOW,Москва
2010-08-01,0,18,RU-MOW,Москва
2010-09-01,7,9,RU-MOW,Москва
2010-10-01,0,16,RU-MOW,Москва
2010-11-01,0,12,RU-MOW,Москва
2010-12-01,0,20,RU-MOW,Москва
2011-01-01,4,19,RU-MOW,Москва
2011-02-01,5,20,RU-MOW,Москва
2011-03-01,3,25,RU-MOW,Москва
2011-04-01,5,24,RU-MOW,Москва
2011-05-01,4,29,RU-MOW,Москва
2011-06-01,7,25,RU-MOW,Москва
2011-07-01,2,30,RU-MOW,Москва
2011-08-01,3,33,RU-MOW,Москва
2011-09-01,9,30,RU-MOW,Москва
2011-10-01,4,36,RU-MOW,Москва
2011-11-01,5,37,RU-MOW,Москва
2011-12-01,5,36,RU-MOW,Москва
2012-01-01,7,44,RU-MOW,Москва
2012-02-01,5,43,RU-MOW,Москва
2012-03-01,3,43,RU-MOW,Москва
2012-04-01,4,49,RU-MOW,Москва
2012-05-01,4,53,RU-MOW,Москва
2012-06-01,4,44,RU-MOW,Москва
2012-07-01,7,51,RU-MOW,Москва
2012-08-01,7,52,RU-MOW,Москва
2012-09-01,8,47,RU-MOW,Москва
2012-10-01,8,64,RU-MOW,Москва
2012-11-01,7,57,RU-MOW,Москва
2012-12-01,7,58,RU-MOW,Москва
2013-01-01,4,59,RU-MOW,Москва
2013-02-01,7,62,RU-MOW,Москва
2013-03-01,9,67,RU-MOW,Москва
2013-04-01,10,74,RU-MOW,Москва
2013-05-01,10,66,RU-MOW,Москва
2013-06-01,11,71,RU-MOW,Москва
2013-07-01,8,74,RU-MOW,Москва
2013-08-01,8,75,RU-MOW,Москва
2013-09-01,9,75,RU-MOW,Москва
2013-10-01,7,65,RU-MOW,Москва
2013-11-01,7,67,RU-MOW,Москва
2013-12-01,7,53,RU-MOW,Москва
2014-01-01,8,53,RU-MOW,Москва
2014-02-01,5,58,RU-MOW,Москва
2014-03-01,8,59,RU-MOW,Москва
2014-04-01,8,65,RU-MOW,Москва
2014-05-01,5,59,RU-MOW,Москва
2014-06-01,9,64,RU-MOW,Москва
2014-07-01,7,67,RU-MOW,Москва
2014-08-01,7,68,RU-MOW,Москва
2014-09-01,5,58,RU-MOW,Москва
2014-10-01,7,66,RU-MOW,Москва
2014-11-01,7,55,RU-MOW,Москва
2014-12-01,7,59,RU-MOW,Москва
2015-01-01,8,52,RU-MOW,Москва
2015-02-01,7,56,RU-MOW,Москва
2015-03-01,9,54,RU-MOW,Москва
2015-04-01,5,57,RU-MOW,Москва
2015-05-01,7,55,RU-MOW,Москва
2015-06-01,7,57,RU-MOW,Москва
2015-07-01,8,60,RU-MOW,Москва
2015-08-01,9,64,RU-MOW,Москва
2015-09-01,7,60,RU-MOW,Москва
2015-10-01,5,60,RU-MOW,Москва
2015-11-01,4,53,RU-MOW,Москва
2015-12-01,5,48,RU-MOW,Москва
2016-01-01,3,36,RU-MOW,Москва
2016-02-01,4,42,RU-MOW,Москва
2016-03-01,5,42,RU-MOW,Москва
2016-04-01,5,44,RU-MOW,Москва
2016-05-01,4,40,RU-MOW,Москва
2016-06-01,4,47,RU-MOW,Москва
2016-07-01,4,43,RU-MOW,Москва
